PoK Podcast Link	Contributor	Verifier	Verified
Shrividhya												
What is known? What is the knowledge of?	Nothing is known. Knowledge is of the illusion only.	God is known. Knowledge is of God	The knowledge of Existence	We know our true nature and experience the true Self	The Experiencer is known directly through meditative practice	Ignorance is known. Knowledge is ignorance.	Since knowledge is an organization of Experience, and all Experience is false, we say that knowledge is ignorance. In the end, nothing is known on the Path of Knowledge, we only become that which we always were, which is the Experiencer, the whole Existence itself. Any knowledge is of the illusion only.	https://oormi.in/pokp/program.php?vid=4&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-5i9vf-10d5a5f?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	Verified
How to find out what is true and what is not?	Determine the criteria for truth	Unchanging is true, changing is false	If Guru says it is true it is	If it is logical it is true	If it is my experience, it is true. 	If it gives me good experience it is true, otherwise it is not. 	Truth is arbitrary and subjective. To determine what is true and what is false, one must define the terms first, then categorize the Experience as true or false. In the PoK we define truth as that which is changing.	https://oormi.in/pokp/program.php?vid=7&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-5i9vf-10d5a5f?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
What is emptiness and if the Existence is empty why are there experiences?	Emptiness is the absence of independent existence, Experiences appear due to infinite potential	Emptiness is unknown, vibrations cause Experience	Emptiness is an energy source, vibrations create Experience	Emptiness is a storehouse of potential, all things arise from the substance of Emptiness	Emptiness is the void that all change returns to. Experiences are present from that change.	Emptiness is God, God creates Experience	Emptiness is the absence of a tangible, independently existing substance, essence, or building block. We come to the realization that we are the Experiencer and the Experiencer is the whole Existence. When we look to see what the Experiencer actually is, we find nothing. There are no objective features, only pure subjectivity. Experience is an appearance with dependent existence. Experience is a propagation of multiple illusions (an object, sensed by the senses, and impressed on the memory). If an Experience is dependent on illusions which are themselves empty, then it too must be empty. Therefore, the nature of this Experience is Emptiness. Therefore, if both the Experiencer and the Experience are empty, then the whole Existence is Empty.  There are possibilities in Emptiness. There is potential in Emptiness to appear as Experience. Ignorance is the inability to see the series of illusions that create Experience.This potential in Emptiness seems to persist and repeat which creates perception of stability. The persistence in memory creates the illusion in time. 	https://oormi.in/pokp/program.php?vid=19&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-5i9vf-10d5a5f?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	Verified
How is the Experiencer perfect in all ways?	Because it never changes and it has no qualities. It is the qualities that can be perfect or imperfect. 	Because it is the seer	Because it is deathless and birthless.	Because it is not affected by the experiences. 	Experiencer is not perfect	It is both perfect and imperfect	The Experiencer is free of all qualities and nothing must be added or removed to perfect it. This is called perfection. Nothing must be added or removed. Bliss is another word that is used on the PoK to describe the Experiencer which is free of all emotions and qualities. It is a lack of all qualities that defines perfection and bliss.	https://oormi.in/pokp/program.php?vid=13&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-5i9vf-10d5a5f?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
When were you born?	I was never born. This body was born,	When I came into physical existence	When I was conceived in my mothers' womb	I am born every moment	When I took my first birth as human	When God created this Universe	The beginning of the Experiencer, or birth of the Experiencer can never be known. If we could witness the birth of the Experiencer, who is Experiencing that? It always lies "behind" the Experience. Therefore, as the Experiencer, I was never born and more acurately I can never know when I was born.	https://oormi.in/pokp/program.php?vid=13&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-5i9vf-10d5a5f?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
Why do we have a body, why are we trapped in it?	We are not trapped in the body	Because of bad karma	Body is given to us to enjoy world. We get trapped because of ignorance.	We don't have a body, body has us. Without being trapped body cannot function.	We are not trapped, we are the body.	Body makes living in this world easy. We are not trapped. 	It is blind belief and indoctrination to believe that we are the body. Conventionally we take ourselves to be "this body" for the purpose of survival but "this body" is itself an Experience which is Experienced by the Experiencer. The ignorance that "I am the body" leads to unnecessary suffering and when we find that we are not the body, that perceived suffering is reduced.	https://oormi.in/pokp/program.php?vid=30&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-5i9vf-10d5a5f?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
What is the key to any kind of science and technology?	Algorithmic behaviour of the change.	Vibration	Patterns	Memory structure	Sine wave	Layered structure	Vibration or change is the fundamental "building block" of this Experience. The key to science and technology is to learn the rules and behaviors of the fundamental change or vibration. Then, we are able to make explanations and alter the fundamental vibration. That is science. Some might even call this the Occult.	https://oormi.in/pokp/program.php?vid=22&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-5i9vf-10d5a5f?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
What are senses and what are they doing?	Senses are perecption mechanisms. It's job is to filter essential information & form meaningful memory structures	Parts of body that interact with the world	Tools for survival of the body	Senses are protecting us from dangers	Memory structures that gather information from the world	Windows of the soul	Senses are a pattern of vibration which format and relay incoming vibration for the purpose of survival. We never "Experience" that fundamental vibration that the senses are formatting and relaying. All Experience is that of the senses and since the senses are in continuity with the memory, we can say that all Experience is that of memory. Therefore, this Experience can be said to be an illusion, we never know what's actual "behind" the experience of the senses or the memory.	https://oormi.in/pokp/program.php?vid=24&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-5i9vf-10d5a5f?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	Verified
How can it be shown that I am the Existence?	You can only be the Existence, it can not be known or shown. 	Guru can only show	Through enlightening experience	By being the Experiencer	By shutting down all senses	It cannot be shown.	The Experiencer is the whole of the Existence. Experiences are illusory and change. The Experiencer is true and unchanging. Therefore, the essence of the Existence is the Experiencer. If we are the Experiencer, then we are also the whole of the Existence. We "show" this by being the Experiencer and thus the Existence itself.	https://oormi.in/pokp/program.php?vid=20&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-5i9vf-10d5a5f?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
												
Swarna												
Why is the path of knowledge also called a direct path?	It starts with the Goal first & presents path later. Seeker establishes the trueness on his own verification.	Because it does not involve any practices	Because one can reach the goal without any effort	Because there is no path	It is not a direct path.	Because Guru directly helps the student.	All spiritual paths have similar goals- happiness and freedom. The direct path provides the direct pointing to the Self-Realization that you are already free and blissful. Using direct experience and logic we remove the ignorance that creates the appearances of suffering. In other paths, there are preparatory practices, rites, and rituals, to gradually bring students to this Self-Realization. The PoK flips this and the goal is provided first. It is also known as the pathless path.	https://oormi.in/pokp/program.php?vid=1&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-vjf53-10f6075?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
What are the best sources of knowledge?	Direct experience & logic.	Scriptures	Books	Guru	People in authority	Learned people	On the PoK, direct experience and logic are the only valid means for knowledge. Knowledge is defined as inter-relations of experience in the memory, thus direct experience and logic are the only ways to obtain knowledge for a seeker. All other sources including books, gurus, scriptures, etc. are simply "information" and must point you toward your own direct experience in order for their to be knowledge.	https://oormi.in/pokp/program.php?vid=5&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-vjf53-10f6075?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
How can we get rid of the ignorance without a Guru?	On this path without guidance it is a long journey for a seeker, unless grace of Gurufield assists.	By sincerely doing the practices	By praying to some Guru	By reading books written by Guru	By taking help of fellow seekers who may have a Guru	It is impossible without a Guru	We can not know what we do not know. Ignorance creates "blind spots" for all of us. The Guru has dropped ignorance and knows the tricks of the mind. The Guru is necessary for destroying ignorance, otherwise, there may also be ignorance that goes unnonticed by the seeker.	https://oormi.in/pokp/program.php?vid=2&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-vjf53-10f6075?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
If truth is so important, why is that not our goal?	Truth categorizes Experience and shows that we are not the changing, false Experience. We go beyond truth.	Truth is not so important.	Truth can never be the goal since it is always present.	Goal is freedom, not truth.	Because there is no Truth, existence is both truth and false. 	Truth is subjective and can change, hence cannot be the goal.	On the PoK, truth is that which is unchanging. Truth has many definitions. We use Truth to categorize our experience. Once we find that all Experience is false (changing) and the Experiencer is the truth (unchanging), and I am the Experiencer, the need for truth is dropped. The goal is Self-Realization and destruction of ignorance. 	https://oormi.in/pokp/program.php?vid=7&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-vjf53-10f6075?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
During progressive elimination, when all that can be experienced is discarded, what remains?	Emptiness	Experience cannot be discarded	Pure awareness	Pure experience	Pure soul	Experiencer without any experience	All that changes is Experience. When all Experiences are discarded, we are left with pure subjectivity or the Experiencer. Since there is nothing to point to, no substance, or Experience, the mind can only say there is Emptiness. I am the essence, that which remains, which is Emptiness.	https://oormi.in/pokp/program.php?vid=15&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-vjf53-10f6075?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
Why is any experience not my essence?	Experience is changing, essence is that which is the foundation that does not change.	Because it changes at a faster speed than the essence	Experiences are many, essence is one	Essence cannot be experienced	Experience is the essence	Because Experiencer is the essence. 	Essence is defined as that which is unchanging and that which is the fundamental "building block". When all that is unnecessary is removed, the essence remains. When all that is changing or false is removed, the essence remains. No Experience can be the essence because all Experience is changing and is illusory.	https://oormi.in/pokp/program.php?vid=15&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-vjf53-10f6075?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
 All experience is nothing but a memory. Explain.	Experience is always that of the senses, the senses are continuous with memory	Without memory we will not be able to identify objects hence no experience	Experience is not memory. Experiences are recorded in memory.	It is so but it cannot be explained. 	When something new is expereinced, it is not in memory. Then how could it be memory.	All memory is expereince but all experience is not memory. 	The senses format incoming information and is presented to the memory. The senses and memory are in continuum. Therefore, we can say that all Experience is memory. Without memory, there is no experience.	https://oormi.in/pokp/program.php?vid=23&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-vjf53-10f6075?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
Nonduality is merely another concept. Justify or refute.	Nonduality is self-evident. It is available in each moment, hence irrefutable.	Since it cannot be experienced, it is a concept.	It cannot be a concept because it has been proven by many great saints.	It cannot be a concpet since it is the truth. 	It is a concept because language itself is a concept and non-duality is a word only in the language.	Since duality is a concept hence non-duality is also a concept. 	Concepts are a tool of the intellect to describe a phenomenon. Nonduality is the absence of concepts and divisions. It is pure Experiencing without known, knower, subject or object. Nonduality can not be described with words and concepts will not ever explain it. Only when words and concepts are dropped will nondual truth shine.	https://oormi.in/pokp/program.php?vid=20&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-vjf53-10f6075?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
Existence is emptiness. What is it empty of?	It is empty of substance.	Empty of experiences.	Empty of experiencer.	Not empty.	Emptiness is freedom from mind, hence existence is empty of mind.	Empty of all concepts.	The essence of the Experience is Emptiness. There is no substance there that can be pointed to as the essence. The essence of the Experiencer is Emptiness. There is also no substance that can be seen as essence. We see that the Existence is divided into Experience and Experiencer. When we add the essence of each, which is Emptiness, Emptiness is the only result. There is no substance that is the fundamental building block of this Existence.	https://oormi.in/pokp/program.php?vid=12&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-vjf53-10f6075?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
How can an action happen when there is no doer?	Actions happen as per the activities of layers. They arise as response to the external triggers.	God is the doer.	Experiencer is the doer through whom action happens without any trace.	Actions happen in memory.	Vibrations are the cause of action without a doer.	All actions only appear in the memory of the Experiencer.	All that appears is illusory. All Experiences are illusory and false. There ultimately is no action, just as there is no doer. There is simply Experiencing. Action appears via the apparent activities of the layers of the memory.	https://oormi.in/pokp/program.php?vid=16&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-vjf53-10f6075?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
												
Pandurang												
What are the characteristics of the path of knowledge? How is it different from other paths?	Characteristscs: End is the beginning. It's a direct path. the goal is to remove ignorance.  How is it different? : No extremes, No practices, Not much efforts needed. No special diet, no rituals, no worship, No dogma	It is the shortest and best route to self realisation.	It is an atheist path where as other paths have object of devotion.	It is not different from other paths.	All paths have similar characteristics, only difference is in expression	Characeristics of PoK- Listening, Contemplating, Abiding. 		https://oormi.in/pokp/program.php?vid=2&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-stvsb-1103834?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Pandurang 	Muni	Verified
What is your best quality as a seeker and which qualities do you lack?	Curiosity & courage to experiment. Lack of dedicated attention, affliction for distractions, inability for clear & simplied thinking. Fluctations for discipline & will power.	subjective question	subjective question	subjective question	subjective question	subjective question	NA	https://oormi.in/pokp/program.php?vid=3&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-stvsb-1103834?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	NA	NA	NA
Why is knowledge ultimately ignorance?	Knowledge is a collection of Experiences and Experiences are false	Knowledge is not ignorance	Knowledge is ignorance only when it is taken as true	All beliefs are ignorance and knowledge is a belief	Knowledge is ignorance only when corrupted	Knowledge is ignorancy only when obtained from those other than your guru	Knowledge is derived from our direct Experience and logic. Given that Experience is changing, it is ultimately not true. All Experience is false based on our criteria. Therefore any knowledge that can be obtained is of the false and can be called ignorance. The end of knowledge is truth.	https://oormi.in/pokp/program.php?vid=4&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-stvsb-1103834?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	Verified
f truth is subjective and arbitrary, is anything really true?	Truth is dependent upon one's definition of turth, therefore there is no universal truth	yes, the Experiencer is true because it is unchanging	Yes, the only thing that is true is that change exists	yes, the only thing that is true is that Experience is ever-present	no, all Experience is changing and thus all is false	yes, oneness is the only truth	The criterion for truth is subjective and arbitrary. The classifications of true and false are dependent upon one's definition. In the Path of Knowledge, truth is defined as that which is unchanging. Anything that changes is thus considered false.	https://oormi.in/pokp/program.php?vid=7&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-stvsb-1103834?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	Verified
Why is the Experiencer confined to a human body?	The Experiencer is not confined to a human body	The senses of the body create consciousness which is felt to be the Experiencer	The causal body takes birth in the human body and brings the Experiencer with it	Ignorance binds the Experiencer to the human body	Survival forces the Experiencer to the human body	The Experiencer creates the perception of the human body	The Experiencer is not bound to the human body. How far is the Experiencer from the chair across the room? If there is ignorance, the answer will be the distance from the body to the chair. If there is knowledge, the answer will be that there is no distance. The Experiencer arises with all Experience and is nonlocal.	https://oormi.in/pokp/program.php?vid=16&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-stvsb-1103834?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	Verified
All that changes is illusory but what is it that remains consistent about the illusion?	The illusion itself. 	it is always changing	it is suffering	it will always create duality	it always follows the same rules	the knowledge "I Am"	The Experience or illusion never stops. We never see a beginning or end to the illusion. If we saw the beginning or end to the illusion, the seeing of the beginning or end would itself be an Experience.	https://oormi.in/pokp/program.php?vid=18&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-stvsb-1103834?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	Verified
Worlds, bodies and minds are just vibration, but why do they need to obey laws?	they don't need to obey laws	because they must	resonance	to obey the laws of the physical world	to support life	all vibration follows the law of the universal memory	There are no specific laws that worlds, bodies, and minds must follow. In the waking state we see stable laws but there are many other states and layers in which there may be no laws or rules. It is completely arbitrary and there are infinite possiblities.	https://oormi.in/pokp/program.php?vid=30&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-stvsb-1103834?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	Verified
Which states are conducive for spiritual seekers?	rational, concentration, aware, equanimous	rational, imaginative, absorbed, concentrated	rational, concentrated, aware, absorbed	rational, egoic, shifty, absorbed	rational, blissful, absorbed, aware	aware, concentrated, blissful, equanimous	Rationality is the awakening of logic and goal directed behavior. Concentration is when logic and goal directed behavior is mastered. In the aware state, the knowledge of the Experiencer arises. Self-realization occurs. Equanimous state is stabilized awareness with broadening of attention. The absorbed state can not really be called a waking state. All states are seen as one. This is can be called the 4th state although it is not really a state. Egoic and shifty states are middle states.	https://oormi.in/pokp/program.php?vid=33&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-stvsb-1103834?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	Verified
Who divides the unity of Existence into multiplicity?	the activity of the memory	a person with ignorance creates duality	the brain	the mind	the causal body	God	The Existence is appearing to itself through infinite Experience. The Existence itself has organized into memory which takes on impressions of other vibration within the Existence. This activity leads to infinite Experiences since all possiblities are present within the Existence. People, the brain, mind, causal body, and God are all events within the memory and do not explain the illusion of multiplicity and diversity of the Existence. 	https://oormi.in/pokp/program.php?vid=19&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-stvsb-1103834?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	Verified
After knowing that I am the Existence, what should I do to be in that state?	nothing should be done	self-enquiry	train awareness 24/7	attention practices	recite your guru's mantra	use logic and direct experience to infer your true nature	Knowing that you are the existence is self-realization and self-realization is not a state. Being the Existence is nondual and any individual effort to achieve creates duality (the doer and the action). Nothing must be done to be your Self. Terms such as mind, brain	https://oormi.in/pokp/program.php?vid=17&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-stvsb-1103834?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Gurufield	Nick	verified
												
												
Parteep												
Who are fit for the path of knowledge, who are not?	Those who are sound of mind and body, curious, open minded, and dedicated to obtaining knowledge and liberation are fit. Those who are mentally ill and those who are close minded are not fit.	those who are curious and desire knowledge and liberation are fit, those without high intellect are not	those with critical thinking  skills and intellect are fit, those without attention and awareness are not	those with open mindedness and dedication to knowledge and liberation are fit, those with skepticism are not	those with high levels of attention and concentration are fit, those without are not	No specific qualities are required. All with thrive on the Path of Knowledge	There are many qualities for a seeker. At the bare minimum, a seeker should have an intense desire for knowledge, liberation, curiosity, and be logical and rational. It is also important to be free of mental and physical afflictions that pull attention and energy away from the seeking of truth. Mental and physical afflictions as well as close-mindedness and a lack of critical thinking ability will be barriers. Please note that no level of meditative attainment is required.	https://oormi.in/pokp/program.php?vid=3&user=Guest&step=2#vidcontent	https://www.podbean.com/ew/pb-3fuj9-110ce3f	Nick	Muni	Verified
Why is logic, which is intellectual, a means of knowledge but not the direct experience of trusted people or great masters?	Logic is based on one's own direct experience where as direct experience of trusted people is just information that needs to be tested in one's own experience. 	Logic always trumps our own direct experience or the experience of others because we can not trust experience.	Logic is not a valid means of knowledge.	The direct experience of Gurus is a means of knowledge as long as it fits within our understanding of the Path of Knowledge.	Gurus and trusted people are illusory, their experience is our own experience.	Both are valid means.	Our own direct experience and logic are the only valid means of knowledge on the PoK. Everything else is invalid and considered "information" rather than knowledge. Information may point us to knowledge but can not be considered knowledge even if obtained from trusted gurus or experts. We must critically appraise all information and see if it fits with our own direct experience. Taking information on blind faith only builds more ignorance.	https://oormi.in/pokp/program.php?vid=6&user=Guest&step=2#vidcontent	https://www.podbean.com/ew/pb-3fuj9-110ce3f	Nick	Muni	Verified
Truth can be misleading. Explain.	Truth is arbitrary, subjective, and dependent upon the definition of truth therefore can be misleading.	Truth points us to knowledge, it is not misleading.	Truth is that which is unchanging, as long as we find the unchanging, we will never be misled.	Truth can never be known, therefore we imagine truth and our imagination is misleading.	Truth is arbitrary and subjective unless strict criteria is used and if the criteria is strict, truth will not be misleading.	The truth, which is the Self, or Experiencer is never misleading, only our thoughts about the truth are misleading.	Ultimately nothing is true and nothing is false in the Existence. Truth is arbitrary, subjective, and dependent upon definitions of truth. Therefore, we can be mislead by various "truths" depending on the definition. For example, even if we use a superior criteria such as "objectivity" meaning that others verify what we see and therefore we cal lit true, we can be misled. In a dream, if everyone says "we also see the blue elephant" does that mean that the blue elephant actually exists?	https://oormi.in/pokp/program.php?vid=7&user=Guest&step=2#vidcontent	https://www.podbean.com/ew/pb-3fuj9-110ce3f	Nick	Muni	Verified
How can nature of something be known?	When it does not change under any circumstances then we know that it is the nature. 	Nature can not be defined.	Through the scientific method the nature can be deduced.	Only through the guidance of great masters	The true nature is arbitrary and subjective and therefore can not be known.	The essence is self evident and is already known.	Nature is the minimal description of something. For example, nothing can be more basic than Emptiness or zero, thus can be considered the Nature of the Experiencer and Experience. The most fundamental building block that is unchanging is the definition of essence.	https://oormi.in/pokp/program.php?vid=8&user=Guest&step=2#vidcontent	https://www.podbean.com/ew/pb-3fuj9-110ce3f	Nick	Muni	Verified
What are the positive qualities in the Experiencer?	Experiencer is quality less and hence cannot have any positive or negative qualities. It is pure, eternal, empty, unchanging. 	It contains the light of awareness.	It is the largest possible component of this Existence.	It is malleable, able to formed into multiple forms.	Happiness and compassion are it's positive qualities.	It is creative and able to appear to itself using it's creativity.	The Experiencer is completely empty of any qualities and we call this bliss. There is only Emptiness, pure subjectivity. If there is a positive quality identified, then we know it must be an Experience, then who is Experiencing that positive quality? We can only describe the Experiencer with negative qualities. It can never be found, it is eternal and timeless.	https://oormi.in/pokp/program.php?vid=14&user=Guest&step=2#vidcontent	https://www.podbean.com/ew/pb-3fuj9-110ce3f	Nick	Muni	Verified
What are the implications of self realisation?	End of suffering, freedom from individual.	Establishment in awareness	Great powers	Improved efficiency	Smooth life	Amazing experiences there after	Self-Realization is realizing our True Nature or Essence which is the Experiencer or the Existence itself. We are that which witnesses all illusory Experiences coming and going, completely peaceful and blissful. When there is recognition that you are the observer of the individual who is suffering, there is freedom from the individual and ultimately freedom from suffering. This was always here and now and that is why it is called a Realization rather than an attainment.	https://oormi.in/pokp/program.php?vid=16&user=Guest&step=2#vidcontent	https://www.podbean.com/ew/pb-3fuj9-110ce3f	Nick	Muni	Verified
Why is there change? Why does it appear orderly and lawful?	Ultimately there is no change, only an appearance of change. It appears orderly and lawful because there is potential in this Emptiness.	The Experience changes by nature and change is orderly because it must follow the laws of the Existence	The comparison of memory creates change. It is orderly and lawful due to the highly orderly laws of the waking state.	There is no change, it appears orderly and lawful due to the activity of Chitta.	The cause is unknown, all we know is that there is binary change that develops orderly structures.	There is no change and it is orderly and lawful for survival purposes.	This question asks us to take change as "true" but change itself is illusion. Remember, it is our definition of false. We can never give an answer to the cause of change. We can only develop models. There is only apparent change which itself is a grand illusion. Ultimately there is no illusion, there is no change. It appears orderly and lawful because all laws exist within the potential of Emptiness. Senses and survival do not create order, they are created from order.	https://oormi.in/pokp/program.php?vid=22&user=Guest&step=2#vidcontent	https://www.podbean.com/ew/pb-3fuj9-110ce3f	Nick	Muni	Verified
 Refute the causal nature of the Experience?	There is no cause because every cause must be observed first and thus will be an Experience itself.	Cause does not apply to the Experience.	The cause of the Experience is the Experiencer itself.	The cause of the Experience is fundamental binary change.	The cause of Experience is ignorance.	There is no cause, only Brahman	The cause of the Experience can never be known. A cause itself is an Experience and thus a cause will never be found. Although the answer "the cause does not apply to the Experience" is technically correct, the question asks for justification. Also avoid mixing terminology between English and Sanskrit as this can create confusion for a seeker. Stick to the terminology used in the English (or Hindi) PoK.	https://oormi.in/pokp/program.php?vid=11&user=Guest&step=2#vidcontent	https://www.podbean.com/ew/pb-3fuj9-110ce3f	Nick	Muni	Verified
Nonduality cannot be experienced directly. Explain.	Nonduality cannot be experienced directly because it is not an Experience, there is only Experiencing.	Nonduality can be experienced directly, that is why we're on the Path of Knowledge	Absence of Experience is the Experience of nonduality.	Nonduality can not be experienced directly but a sense of oneness can be felt after emerging from nonduality	Nonduality can only be Experienced via Experiencing	When the mind stops, nonduality can be perceived directly	Nonduality is the absence of the division of Experiencer and Experience. The activity of the mind is what causes the split of the whole into the Experiencer and Experience. When the mind's activity ceases, there is only Experiencing, absent of Experiencer and Experience. This is not an Experience because Experience would imply subject-object duality.	https://oormi.in/pokp/program.php?vid=20&user=Guest&step=2#vidcontent	https://www.podbean.com/ew/pb-3fuj9-110ce3f	Nick	Muni	Verified
How can a seeker abide in Oneness? What are some practical tips to remain as One.	The current Experience is that of Oneness only. Practical tips include seeing the mutual dependence and non-separation of Experience and Experiencer.	The seeker can abide in Oneness through being the Experiencer, there are no pointers required to see this	The current Experience is that of Oneness and practicing Experiencing willl allow someone to remain as One.	A seeker abides in Oneness through Awareness practice and a simple mantra such as "I Am" can help one remain as One.	A seeker can not abide in Oneness since the seeker is an illusion, the only pointer is to recognize the Atman in the Brahman.	The process to abide in Oneness is unique to the individual and must be given by a Guru.	The current Experience is that of Oneness. The mind's activity is what splits the Oneness into subject and object. We are always in Oneness. Seeing that the Experiencer and Experience are mutually dependent and inseperable we see that the duality is mind made. When the mind is silent there is only Experiencing which is Oneness.	https://oormi.in/pokp/program.php?vid=20&user=Guest&step=2#vidcontent	https://www.podbean.com/ew/pb-3fuj9-110ce3f	Nick	Muni	Verified
												
Andy												
What is the main cause of ignorance and how can the path of knowledge rectify it?	The main cause of ignorance are the blind beliefs and indoctrination. They are removed via knowledge.	Memory is the main casue of ignorance. PoK removes memory.	Wrong education is the main cause, PoK provides right kind of education. 	Wrong spiritual path is the cause of ignorance. PoK puts seeker on the right path. 	Information from fake Gurus is the main cause and PoK gives right information. 	Practices done without any guidance bring ignorance and PoK teaches right practices. 	The blind beliefs, the indoctrinations and not having critical thinking when presented with information result in ignorance. PoK provides a structured framework based on valid criteria of Direct Experience and Logic to remove the ignorance.	https://oormi.in/pokp/program.php?vid=6&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fect3-111b554?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
If a book says something which corresponds to my direct experience, is that book a good means of knowledge?	No, regardless, all books only contain information and are thus not a valid means of knowledge. 	Yes it is 	If book is recommended by Guru it is. 	If book is written by a famour person it is. 	If it is an ancient scripture it is	If many people read it, it is. 	Any piece of information that is presented to us whether in a book or in media or through a person needs to be assessed using direct experience and logic. Unless proved to be correct based on these criteria, we cannot rely on the information.	https://oormi.in/pokp/program.php?vid=6&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fect3-111b554?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
Should we believe in the truth?	We do not believe in truth but realise the truth.	Yes we should 	No we should not	If truth is stated by Guru we should	If majority says it is true we should 	If our parents say it is the truth then we should. 	Truth is subjective and changes with a person's perspective and experiences, hence it is unreliable. Truth that is based on the strictest of criteria, that is it does not change should be considered as truth.	https://oormi.in/pokp/program.php?vid=7&user=Guest&step=2#vidcontent	https://www.podbean.com/media/share/pb-fect3-111b554?utm_campaign=w_share_ep&utm_medium=dlink&utm_source=w_share	Muni	Nick	Verified
